school_name,year,school_type,province,avg_score,min_score,max_score,total_quota,num_majors
TMU-Trường Đại Học Thương Mại,2023,Công lập,Hà Nội,25.33,22.19,27.73,18900,189
TMU-Trường Đại Học Thương Mại,2024,Công lập,Hà Nội,25.47,22.26,27.84,18900,189
TMU-Trường Đại Học Thương Mại,2025,Công lập,Hà Nội,25.52,22.5,27.8,18900,189
TQU-Trường Đại học Tân Trào,2020,Công lập,Hà Nội,19.6,15.97,23.84,7500,75
TQU-Trường Đại học Tân Trào,2021,Công lập,Hà Nội,20.11,16.46,24.24,7500,75
TQU-Trường Đại học Tân Trào,2022,Công lập,Hà Nội,18.91,15.26,23.12,7500,75
TQU-Trường Đại học Tân Trào,2023,Công lập,Hà Nội,19.23,15.55,23.3,7500,75
TQU-Trường Đại học Tân Trào,2024,Công lập,Hà Nội,19.41,15.75,23.59,7500,75
TQU-Trường Đại học Tân Trào,2025,Công lập,Hà Nội,19.47,16.0,23.5,7500,75
TSN-Trường Đại Học Nha Trang,2020,Công lập,Khánh Hòa,20.72,18.82,25.76,14400,144
TSN-Trường Đại Học Nha Trang,2021,Công lập,Khánh Hòa,21.22,19.34,26.3,14400,144
TSN-Trường Đại Học Nha Trang,2022,Công lập,Khánh Hòa,20.01,18.12,25.06,14400,144
TSN-Trường Đại Học Nha Trang,2023,Công lập,Khánh Hòa,20.33,18.42,25.37,14400,144
TSN-Trường Đại Học Nha Trang,2024,Công lập,Khánh Hòa,20.51,18.62,25.53,14400,144
TSN-Trường Đại Học Nha Trang,2025,Công lập,Khánh Hòa,20.57,18.87,25.47,14400,144
TTB-Trường Đại Học Tây Bắc,2020,Công lập,Hà Nội,21.44,15.0,28.28,12000,120
TTB-Trường Đại Học Tây Bắc,2021,Công lập,Hà Nội,21.9,15.46,28.56,12000,120
TTB-Trường Đại Học Tây Bắc,2022,Công lập,Hà Nội,21.02,15.0,27.87,12000,120
TTB-Trường Đại Học Tây Bắc,2023,Công lập,Hà Nội,21.17,15.0,28.02,12000,120
TTB-Trường Đại Học Tây Bắc,2024,Công lập,Hà Nội,21.28,15.0,28.16,12000,120
TTB-Trường Đại Học Tây Bắc,2025,Công lập,Hà Nội,21.3,15.0,28.11,12000,120
TTD-Trường Đại Học Thể Dục Thể Thao Đà Nẵng,2020,Công lập,Đà Nẵng,22.9,21.67,24.22,800,8
TTD-Trường Đại Học Thể Dục Thể Thao Đà Nẵng,2021,Công lập,Đà Nẵng,23.34,22.09,24.59,800,8
TTD-Trường Đại Học Thể Dục Thể Thao Đà Nẵng,2022,Công lập,Đà Nẵng,22.2,20.88,23.57,800,8
TTD-Trường Đại Học Thể Dục Thể Thao Đà Nẵng,2023,Công lập,Đà Nẵng,22.48,21.07,23.75,800,8
TTD-Trường Đại Học Thể Dục Thể Thao Đà Nẵng,2024,Công lập,Đà Nẵng,22.64,21.32,24.06,800,8
TTD-Trường Đại Học Thể Dục Thể Thao Đà Nẵng,2025,Công lập,Đà Nẵng,22.72,21.5,23.93,800,8
TTG-Trường Đại Học Tiền Giang,2020,Công lập,Hà Nội,15.33,15.0,18.34,11900,119
TTG-Trường Đại Học Tiền Giang,2021,Công lập,Hà Nội,15.84,15.45,18.83,11900,119
TTG-Trường Đại Học Tiền Giang,2022,Công lập,Hà Nội,15.15,15.0,17.6,11900,119
TTG-Trường Đại Học Tiền Giang,2023,Công lập,Hà Nội,15.16,15.0,17.85,11900,119
TTG-Trường Đại Học Tiền Giang,2024,Công lập,Hà Nội,15.2,15.0,18.14,11900,119
TTG-Trường Đại Học Tiền Giang,2025,Công lập,Hà Nội,15.18,15.0,18.0,11900,119
TTH-Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc,2020,Quân đội/Công an,Hà Nội,23.36,22.77,24.06,600,6
TTH-Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc,2021,Quân đội/Công an,Hà Nội,23.89,23.3,24.46,600,6
TTH-Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc,2022,Quân đội/Công an,Hà Nội,22.77,22.22,23.41,600,6
TTH-Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc,2023,Quân đội/Công an,Hà Nội,23.02,22.43,23.61,600,6
TTH-Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc,2024,Quân đội/Công an,Hà Nội,23.29,22.55,23.93,600,6
TTH-Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc,2025,Quân đội/Công an,Hà Nội,23.3,22.75,23.84,600,6
TTN-Trường Đại Học Tây Nguyên,2020,Công lập,Đắk Lắk,22.17,15.0,28.03,13100,131
TTN-Trường Đại Học Tây Nguyên,2021,Công lập,Đắk Lắk,22.62,15.46,28.39,13100,131
TTN-Trường Đại Học Tây Nguyên,2022,Công lập,Đắk Lắk,21.61,15.0,27.67,13100,131
TTN-Trường Đại Học Tây Nguyên,2023,Công lập,Đắk Lắk,21.85,15.0,27.83,13100,131
TTN-Trường Đại Học Tây Nguyên,2024,Công lập,Đắk Lắk,22.0,15.0,27.97,13100,131
TTN-Trường Đại Học Tây Nguyên,2025,Công lập,Đắk Lắk,22.04,15.0,27.91,13100,131
TTU-Trường Đại học Tân Tạo,2020,Công lập,Hà Nội,15.78,15.0,20.85,5800,58
TTU-Trường Đại học Tân Tạo,2021,Công lập,Hà Nội,16.28,15.46,21.28,5800,58
TTU-Trường Đại học Tân Tạo,2022,Công lập,Hà Nội,15.49,15.0,19.97,5800,58
TTU-Trường Đại học Tân Tạo,2023,Công lập,Hà Nội,15.57,15.0,20.15,5800,58
TTU-Trường Đại học Tân Tạo,2024,Công lập,Hà Nội,15.65,15.0,20.58,5800,58
TTU-Trường Đại học Tân Tạo,2025,Công lập,Hà Nội,15.63,15.0,20.5,5800,58
TYS-Trường Đại Học Y Khoa Phạm Ngọc Thạch,2020,Công lập,Hà Nội,20.48,17.96,25.63,2500,25
TYS-Trường Đại Học Y Khoa Phạm Ngọc Thạch,2021,Công lập,Hà Nội,21.0,18.5,26.37,2500,25
TYS-Trường Đại Học Y Khoa Phạm Ngọc Thạch,2022,Công lập,Hà Nội,19.82,17.38,25.04,2500,25
TYS-Trường Đại Học Y Khoa Phạm Ngọc Thạch,2023,Công lập,Hà Nội,20.12,17.61,25.15,2500,25
TYS-Trường Đại Học Y Khoa Phạm Ngọc Thạch,2024,Công lập,Hà Nội,20.31,17.79,25.38,2500,25
TYS-Trường Đại Học Y Khoa Phạm Ngọc Thạch,2025,Công lập,Hà Nội,20.35,18.0,25.55,2500,25
UEF-Trường Đại Học Kinh Tế Tài Chính TPHCM,2020,Công lập,TP.HCM,15.32,15.0,16.35,18000,180
UEF-Trường Đại Học Kinh Tế Tài Chính TPHCM,2021,Công lập,TP.HCM,15.83,15.45,16.84,18000,180
UEF-Trường Đại Học Kinh Tế Tài Chính TPHCM,2022,Công lập,TP.HCM,15.08,15.0,15.64,18000,180
UEF-Trường Đại Học Kinh Tế Tài Chính TPHCM,2023,Công lập,TP.HCM,15.13,15.0,15.94,18000,180
UEF-Trường Đại Học Kinh Tế Tài Chính TPHCM,2024,Công lập,TP.HCM,15.19,15.0,16.14,18000,180
UEF-Trường Đại Học Kinh Tế Tài Chính TPHCM,2025,Công lập,TP.HCM,15.17,15.0,16.0,18000,180
UFA-Trường Đại học Tài Chính Kế Toán,2020,Công lập,Hà Nội,16.0,15.0,19.16,2500,25
UFA-Trường Đại học Tài Chính Kế Toán,2021,Công lập,Hà Nội,16.55,15.56,19.81,2500,25
UFA-Trường Đại học Tài Chính Kế Toán,2022,Công lập,Hà Nội,15.6,15.0,18.38,2500,25
UFA-Trường Đại học Tài Chính Kế Toán,2023,Công lập,Hà Nội,15.77,15.0,18.83,2500,25
UFA-Trường Đại học Tài Chính Kế Toán,2024,Công lập,Hà Nội,15.85,15.0,19.1,2500,25
UFA-Trường Đại học Tài Chính Kế Toán,2025,Công lập,Hà Nội,15.84,15.0,19.0,2500,25
UKH-Trường Đại học Khánh Hòa,2020,Công lập,Khánh Hòa,21.75,15.0,26.59,10100,101
UKH-Trường Đại học Khánh Hòa,2021,Công lập,Khánh Hòa,22.21,15.47,26.87,10100,101
UKH-Trường Đại học Khánh Hòa,2022,Công lập,Khánh Hòa,21.16,15.0,26.16,10100,101
UKH-Trường Đại học Khánh Hòa,2023,Công lập,Khánh Hòa,21.4,15.0,26.35,10100,101
UKH-Trường Đại học Khánh Hòa,2024,Công lập,Khánh Hòa,21.56,15.0,26.47,10100,101
UKH-Trường Đại học Khánh Hòa,2025,Công lập,Khánh Hòa,21.6,15.0,26.41,10100,101
UMT-Trường Đại học Quản lý và công nghệ TPHCM,2020,Công lập,TP.HCM,16.34,15.0,25.34,10000,100
UMT-Trường Đại học Quản lý và công nghệ TPHCM,2021,Công lập,TP.HCM,16.85,15.45,25.83,10000,100
UMT-Trường Đại học Quản lý và công nghệ TPHCM,2022,Công lập,TP.HCM,16.13,15.0,24.64,10000,100
UMT-Trường Đại học Quản lý và công nghệ TPHCM,2023,Công lập,TP.HCM,16.17,15.0,24.91,10000,100
UMT-Trường Đại học Quản lý và công nghệ TPHCM,2024,Công lập,TP.HCM,16.22,15.0,25.14,10000,100
UMT-Trường Đại học Quản lý và công nghệ TPHCM,2025,Công lập,TP.HCM,16.2,15.0,25.0,10000,100
VGU-Trường Đại Học Việt Đức,2020,Công lập,Hà Nội,20.33,17.95,26.69,24300,243
VGU-Trường Đại Học Việt Đức,2021,Công lập,Hà Nội,20.79,18.48,26.96,24300,243
VGU-Trường Đại Học Việt Đức,2022,Công lập,Hà Nội,19.64,17.31,26.27,24300,243
VGU-Trường Đại Học Việt Đức,2023,Công lập,Hà Nội,19.92,17.58,26.44,24300,243
VGU-Trường Đại Học Việt Đức,2024,Công lập,Hà Nội,20.13,17.76,26.56,24300,243
VGU-Trường Đại Học Việt Đức,2025,Công lập,Hà Nội,20.16,18.0,26.5,24300,243
VHD-Trường Đại Học Công Nghiệp Việt - Hung,2020,Công lập,Hà Nội,16.46,15.95,18.74,18200,182
VHD-Trường Đại Học Công Nghiệp Việt - Hung,2021,Công lập,Hà Nội,16.97,16.46,19.07,18200,182
VHD-Trường Đại Học Công Nghiệp Việt - Hung,2022,Công lập,Hà Nội,15.78,15.25,18.03,18200,182
VHD-Trường Đại Học Công Nghiệp Việt - Hung,2023,Công lập,Hà Nội,16.08,15.55,18.32,18200,182
VHD-Trường Đại Học Công Nghiệp Việt - Hung,2024,Công lập,Hà Nội,16.29,15.76,18.5,18200,182
VHD-Trường Đại Học Công Nghiệp Việt - Hung,2025,Công lập,Hà Nội,16.33,16.0,18.4,18200,182
VHH-Trường Đại Học Văn Hóa Hà Nội,2020,Công lập,Hà Nội,25.22,23.06,27.62,11400,114
VHH-Trường Đại Học Văn Hóa Hà Nội,2021,Công lập,Hà Nội,25.71,23.41,28.04,11400,114
VHH-Trường Đại Học Văn Hóa Hà Nội,2022,Công lập,Hà Nội,24.58,22.21,27.14,11400,114
VHH-Trường Đại Học Văn Hóa Hà Nội,2023,Công lập,Hà Nội,24.85,22.57,27.41,11400,114
VHH-Trường Đại Học Văn Hóa Hà Nội,2024,Công lập,Hà Nội,25.04,22.63,27.6,11400,114
VHH-Trường Đại Học Văn Hóa Hà Nội,2025,Công lập,Hà Nội,25.09,22.8,27.55,11400,114
VHS-Trường Đại Học Văn Hóa TPHCM,2020,Công lập,TP.HCM,25.66,24.42,26.92,7000,70
VHS-Trường Đại Học Văn Hóa TPHCM,2021,Công lập,TP.HCM,26.08,24.64,27.24,7000,70
VHS-Trường Đại Học Văn Hóa TPHCM,2022,Công lập,TP.HCM,25.02,23.48,26.47,7000,70
VHS-Trường Đại Học Văn Hóa TPHCM,2023,Công lập,TP.HCM,25.31,23.77,26.63,7000,70
VHS-Trường Đại Học Văn Hóa TPHCM,2024,Công lập,TP.HCM,25.48,24.13,26.78,7000,70
VHS-Trường Đại Học Văn Hóa TPHCM,2025,Công lập,TP.HCM,25.53,24.1,26.75,7000,70
VJU-Trường Đại học Việt Nhật - ĐHQG Hà Nội,2020,Công lập,Hà Nội,20.63,19.96,22.35,8500,85
VJU-Trường Đại học Việt Nhật - ĐHQG Hà Nội,2021,Công lập,Hà Nội,21.14,20.45,22.84,8500,85
VJU-Trường Đại học Việt Nhật - ĐHQG Hà Nội,2022,Công lập,Hà Nội,19.93,19.25,21.65,8500,85
VJU-Trường Đại học Việt Nhật - ĐHQG Hà Nội,2023,Công lập,Hà Nội,20.23,19.55,21.87,8500,85
VJU-Trường Đại học Việt Nhật - ĐHQG Hà Nội,2024,Công lập,Hà Nội,20.42,19.77,22.09,8500,85
VJU-Trường Đại học Việt Nhật - ĐHQG Hà Nội,2025,Công lập,Hà Nội,20.49,20.0,22.0,8500,85
VKU-Trường Đại học Công nghệ Thông tin và Truyền thông Việt Hàn - Đại học Đà Nẵng,2020,Công lập,Đà Nẵng,20.8,17.95,24.22,7400,74
VKU-Trường Đại học Công nghệ Thông tin và Truyền thông Việt Hàn - Đại học Đà Nẵng,2021,Công lập,Đà Nẵng,21.31,18.58,24.8,7400,74
VKU-Trường Đại học Công nghệ Thông tin và Truyền thông Việt Hàn - Đại học Đà Nẵng,2022,Công lập,Đà Nẵng,20.11,17.31,23.58,7400,74
VKU-Trường Đại học Công nghệ Thông tin và Truyền thông Việt Hàn - Đại học Đà Nẵng,2023,Công lập,Đà Nẵng,20.43,17.63,23.9,7400,74
VKU-Trường Đại học Công nghệ Thông tin và Truyền thông Việt Hàn - Đại học Đà Nẵng,2024,Công lập,Đà Nẵng,20.61,17.85,24.01,7400,74
VKU-Trường Đại học Công nghệ Thông tin và Truyền thông Việt Hàn - Đại học Đà Nẵng,2025,Công lập,Đà Nẵng,20.66,18.0,24.0,7400,74
VLU-Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,2020,Công lập,Hà Nội,15.29,15.0,22.29,20500,205
VLU-Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,2021,Công lập,Hà Nội,15.33,15.0,22.82,20500,205
VLU-Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,2022,Công lập,Hà Nội,15.26,15.0,21.59,20500,205
VLU-Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,2023,Công lập,Hà Nội,15.27,15.0,21.95,20500,205
VLU-Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,2024,Công lập,Hà Nội,15.29,15.0,22.13,20500,205
VLU-Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,2025,Công lập,Hà Nội,14.35,14.0,22.0,20500,205
VUI-Trường Đại Học Công Nghiệp Việt Trì,2020,Công lập,Hà Nội,15.16,15.0,15.34,4500,45
VUI-Trường Đại Học Công Nghiệp Việt Trì,2021,Công lập,Hà Nội,15.67,15.46,15.85,4500,45
VUI-Trường Đại Học Công Nghiệp Việt Trì,2022,Công lập,Hà Nội,15.0,15.0,15.0,4500,45
VUI-Trường Đại Học Công Nghiệp Việt Trì,2023,Công lập,Hà Nội,15.0,15.0,15.0,4500,45
VUI-Trường Đại Học Công Nghiệp Việt Trì,2024,Công lập,Hà Nội,15.02,15.0,15.15,4500,45
VUI-Trường Đại Học Công Nghiệp Việt Trì,2025,Công lập,Hà Nội,15.0,15.0,15.0,4500,45
XDA-Trường Đại Học Xây Dựng Hà Nội,2020,Công lập,Hà Nội,24.17,20.7,27.16,17900,179
XDA-Trường Đại Học Xây Dựng Hà Nội,2021,Công lập,Hà Nội,24.67,21.25,27.41,17900,179
XDA-Trường Đại Học Xây Dựng Hà Nội,2022,Công lập,Hà Nội,23.47,19.65,26.74,17900,179
XDA-Trường Đại Học Xây Dựng Hà Nội,2023,Công lập,Hà Nội,23.77,20.19,26.88,17900,179
XDA-Trường Đại Học Xây Dựng Hà Nội,2024,Công lập,Hà Nội,23.97,20.27,27.06,17900,179
XDA-Trường Đại Học Xây Dựng Hà Nội,2025,Công lập,Hà Nội,24.01,20.4,27.0,17900,179
XDN-Phân hiệu Đại học Xây dựng miền Trung tại Đà Nẵng,2020,Công lập,Đà Nẵng,15.14,15.0,15.34,5600,56
XDN-Phân hiệu Đại học Xây dựng miền Trung tại Đà Nẵng,2021,Công lập,Đà Nẵng,15.68,15.46,15.85,5600,56
XDN-Phân hiệu Đại học Xây dựng miền Trung tại Đà Nẵng,2022,Công lập,Đà Nẵng,15.0,15.0,15.0,5600,56
XDN-Phân hiệu Đại học Xây dựng miền Trung tại Đà Nẵng,2023,Công lập,Đà Nẵng,15.0,15.0,15.0,5600,56
XDN-Phân hiệu Đại học Xây dựng miền Trung tại Đà Nẵng,2024,Công lập,Đà Nẵng,15.03,15.0,15.14,5600,56
XDN-Phân hiệu Đại học Xây dựng miền Trung tại Đà Nẵng,2025,Công lập,Đà Nẵng,15.0,15.0,15.0,5600,56
XDT-Trường Đại Học Xây Dựng Miền Trung,2020,Công lập,Hà Nội,15.16,15.0,15.34,7100,71
XDT-Trường Đại Học Xây Dựng Miền Trung,2021,Công lập,Hà Nội,15.64,15.45,15.84,7100,71
XDT-Trường Đại Học Xây Dựng Miền Trung,2022,Công lập,Hà Nội,15.0,15.0,15.0,7100,71
XDT-Trường Đại Học Xây Dựng Miền Trung,2023,Công lập,Hà Nội,15.0,15.0,15.0,7100,71
XDT-Trường Đại Học Xây Dựng Miền Trung,2024,Công lập,Hà Nội,15.04,15.0,15.15,7100,71
XDT-Trường Đại Học Xây Dựng Miền Trung,2025,Công lập,Hà Nội,15.0,15.0,15.0,7100,71
YCT-Trường Đại Học Y Dược Cần Thơ,2020,Công lập,Cần Thơ,19.53,17.06,23.99,1400,14
YCT-Trường Đại Học Y Dược Cần Thơ,2021,Công lập,Cần Thơ,19.95,17.51,24.42,1400,14
YCT-Trường Đại Học Y Dược Cần Thơ,2022,Công lập,Cần Thơ,18.83,16.32,23.5,1400,14
YCT-Trường Đại Học Y Dược Cần Thơ,2023,Công lập,Cần Thơ,19.17,16.67,23.82,1400,14
YCT-Trường Đại Học Y Dược Cần Thơ,2024,Công lập,Cần Thơ,19.31,16.86,23.88,1400,14
YCT-Trường Đại Học Y Dược Cần Thơ,2025,Công lập,Cần Thơ,19.35,17.0,23.88,1400,14
YDD-Trường Đại Học Điều Dưỡng Nam Định,2020,Công lập,Nam Định,17.76,15.0,21.22,2400,24
YDD-Trường Đại Học Điều Dưỡng Nam Định,2021,Công lập,Nam Định,18.32,15.48,21.77,2400,24
YDD-Trường Đại Học Điều Dưỡng Nam Định,2022,Công lập,Nam Định,17.28,15.0,20.64,2400,24
YDD-Trường Đại Học Điều Dưỡng Nam Định,2023,Công lập,Nam Định,17.48,15.0,20.85,2400,24
YDD-Trường Đại Học Điều Dưỡng Nam Định,2024,Công lập,Nam Định,17.6,15.0,21.03,2400,24
YDD-Trường Đại Học Điều Dưỡng Nam Định,2025,Công lập,Nam Định,17.67,15.0,21.0,2400,24
YDN-Trường Đại học Kỹ thuật Y Dược Đà Nẵng,2020,Công lập,Đà Nẵng,20.27,15.22,23.17,3600,36
YDN-Trường Đại học Kỹ thuật Y Dược Đà Nẵng,2021,Công lập,Đà Nẵng,20.73,15.69,23.58,3600,36
YDN-Trường Đại học Kỹ thuật Y Dược Đà Nẵng,2022,Công lập,Đà Nẵng,19.57,15.0,22.35,3600,36
YDN-Trường Đại học Kỹ thuật Y Dược Đà Nẵng,2023,Công lập,Đà Nẵng,19.86,15.0,22.71,3600,36
YDN-Trường Đại học Kỹ thuật Y Dược Đà Nẵng,2024,Công lập,Đà Nẵng,20.03,15.0,22.88,3600,36
YDN-Trường Đại học Kỹ thuật Y Dược Đà Nẵng,2025,Công lập,Đà Nẵng,20.08,15.0,22.85,3600,36
YDS-Đại Học Y Dược TPHCM,2020,Công lập,TP.HCM,20.72,17.0,27.42,3100,31
YDS-Đại Học Y Dược TPHCM,2021,Công lập,TP.HCM,21.18,17.7,27.74,3100,31
YDS-Đại Học Y Dược TPHCM,2022,Công lập,TP.HCM,20.01,16.36,26.95,3100,31
YDS-Đại Học Y Dược TPHCM,2023,Công lập,TP.HCM,20.33,16.65,27.11,3100,31
YDS-Đại Học Y Dược TPHCM,2024,Công lập,TP.HCM,20.55,16.96,27.34,3100,31
YDS-Đại Học Y Dược TPHCM,2025,Công lập,TP.HCM,20.56,17.0,27.34,3100,31
YHB-Trường Đại Học Y Hà Nội,2020,Công lập,Hà Nội,21.48,17.01,28.78,3600,36
YHB-Trường Đại Học Y Hà Nội,2021,Công lập,Hà Nội,21.92,17.5,29.13,3600,36
YHB-Trường Đại Học Y Hà Nội,2022,Công lập,Hà Nội,20.82,16.25,28.34,3600,36
YHB-Trường Đại Học Y Hà Nội,2023,Công lập,Hà Nội,21.08,16.61,28.57,3600,36
YHB-Trường Đại Học Y Hà Nội,2024,Công lập,Hà Nội,21.24,16.77,28.59,3600,36
YHB-Trường Đại Học Y Hà Nội,2025,Công lập,Hà Nội,21.31,17.0,28.7,3600,36
YKV-Trường Đại Học Y Khoa Vinh,2020,Công lập,Nghệ An,19.14,17.28,22.41,1400,14
YKV-Trường Đại Học Y Khoa Vinh,2021,Công lập,Nghệ An,19.59,17.9,22.82,1400,14
YKV-Trường Đại Học Y Khoa Vinh,2022,Công lập,Nghệ An,18.44,16.52,21.61,1400,14
YKV-Trường Đại Học Y Khoa Vinh,2023,Công lập,Nghệ An,18.76,16.85,22.04,1400,14
YKV-Trường Đại Học Y Khoa Vinh,2024,Công lập,Nghệ An,18.91,17.08,22.16,1400,14
YKV-Trường Đại Học Y Khoa Vinh,2025,Công lập,Nghệ An,18.96,17.25,22.1,1400,14
YPB-Trường Đại Học Y Dược Hải Phòng,2020,Công lập,Hải Phòng,22.68,19.43,25.51,1500,15
YPB-Trường Đại Học Y Dược Hải Phòng,2021,Công lập,Hải Phòng,23.12,19.82,26.16,1500,15
YPB-Trường Đại Học Y Dược Hải Phòng,2022,Công lập,Hải Phòng,21.96,18.72,24.93,1500,15
YPB-Trường Đại Học Y Dược Hải Phòng,2023,Công lập,Hải Phòng,22.25,19.21,25.11,1500,15
YPB-Trường Đại Học Y Dược Hải Phòng,2024,Công lập,Hải Phòng,22.41,19.1,25.34,1500,15
YPB-Trường Đại Học Y Dược Hải Phòng,2025,Công lập,Hải Phòng,22.51,19.35,25.33,1500,15
YQH-Học Viện Quân Y - Hệ Quân sự,2020,Quân đội/Công an,Hà Nội,27.96,24.8,30.0,2000,20
YQH-Học Viện Quân Y - Hệ Quân sự,2021,Quân đội/Công an,Hà Nội,28.26,25.43,30.0,2000,20
YQH-Học Viện Quân Y - Hệ Quân sự,2022,Quân đội/Công an,Hà Nội,27.51,24.21,29.71,2000,20
YQH-Học Viện Quân Y - Hệ Quân sự,2023,Quân đội/Công an,Hà Nội,27.68,24.43,29.94,2000,20
YQH-Học Viện Quân Y - Hệ Quân sự,2024,Quân đội/Công an,Hà Nội,27.85,24.86,30.0,2000,20
YQH-Học Viện Quân Y - Hệ Quân sự,2025,Quân đội/Công an,Hà Nội,27.87,24.81,30.0,2000,20
YTB-Trường Đại Học Y Dược Thái Bình,2020,Công lập,Thái Bình,20.0,17.08,24.87,1400,14
YTB-Trường Đại Học Y Dược Thái Bình,2021,Công lập,Thái Bình,20.49,17.62,25.31,1400,14
YTB-Trường Đại Học Y Dược Thái Bình,2022,Công lập,Thái Bình,19.26,16.39,24.16,1400,14
YTB-Trường Đại Học Y Dược Thái Bình,2023,Công lập,Thái Bình,19.55,16.61,24.5,1400,14
YTB-Trường Đại Học Y Dược Thái Bình,2024,Công lập,Thái Bình,19.74,16.82,24.6,1400,14
YTB-Trường Đại Học Y Dược Thái Bình,2025,Công lập,Thái Bình,19.81,17.0,24.6,1400,14
YTC-Trường Đại Học Y Tế Công Cộng,2020,Công lập,Hà Nội,20.78,18.34,23.8,3500,35
YTC-Trường Đại Học Y Tế Công Cộng,2021,Công lập,Hà Nội,21.31,18.77,24.33,3500,35
YTC-Trường Đại Học Y Tế Công Cộng,2022,Công lập,Hà Nội,20.12,17.56,23.14,3500,35
YTC-Trường Đại Học Y Tế Công Cộng,2023,Công lập,Hà Nội,20.41,17.94,23.39,3500,35
YTC-Trường Đại Học Y Tế Công Cộng,2024,Công lập,Hà Nội,20.6,18.09,23.64,3500,35
YTC-Trường Đại Học Y Tế Công Cộng,2025,Công lập,Hà Nội,20.65,18.3,23.5,3500,35
